DATAFLOW,INDICATOR: Indicator,REF_AREA: Reference area,LOCATION: Degree of Urbanisation,DEPOSIT: Deposit,ECONOMIC_SECTOR: Economic Sector,PAYMENT_RATIO_TYPE: Payment Ratio Type,EXPENDITURE: Expenditure,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2003,1289,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2004,1535,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2005,1701,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2006,1947,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2007,2198,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2008,2703,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2009,2641,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2010,2580,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2011,2728,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2012,3176,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2013,3493,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,4094,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,4702,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,5449,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,6257,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,REAL_ESTATERENTING_AND_BUSINESS_ACTIVITIES: Real Estaterenting And Business Activities,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,7184,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1996,296,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1997,305,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1998,333,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1999,389,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2000,377,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2001,359,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2002,391,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2003,406,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2004,419,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2005,464,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2006,515,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2007,668,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2008,768,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2009,769,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2010,807,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2011,844,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2012,858,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2013,897,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,954,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,1022,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,1099,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,1182,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,PUBLIC_ADMINISTRATION_AND_DEFENSECOMPULSORY_SOCIAL_SECURITY: Public Administration And Defensecompulsory Social Security,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,1273,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1996,477,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1997,471,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1998,591,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,1999,752,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2000,861,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2001,1139,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2002,1291,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2003,1475,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2004,1816,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2005,2221,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2006,2634,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2007,3069,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2008,3560,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2009,3663,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2010,3919,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2011,4184,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2012,4466,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2013,4822,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2014,5353,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2015,5721,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2016,6124,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2017,6615,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICES_BY_SECTOR: GDP at Current Prices by Sector,ASIKHM: Cambodia,_Z: NA,_Z: NA,OTHER_SERVICES: Other Services,_Z: NA,_Z: NA,KHR: Cambodian Riels,A: Annual,2018,7145,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
